Student ID,Class,Year,Session,Grader,Part2Tot,Part3Tot,Survey Q1,Survey Q2,Survey Q3,Survey Q4,Survey Q5,gpa_prev,GPTBase,GPTTutor,teacher,n_household_members,class_enjoyment,class_participation_likelihood,n_weekday_study_hours,n_weekend_study_hours,math_hw_completion,hw_help,private_tutorship,visit_training_center,chatgpt_use,Treatment arm,female,education_parent,n_household_children,Honors
120761,10D,10,3,7,0.8,0.29583333333333334,A litttle,Average,20-25 min,Ineffective,20-25 min,0.928141,1,0,teacher_6,2,3,3,3,5,4,0,1,1,3,vanilla,1,8,1,0
120762,10F,10,1,9&10,0,0.0625,Quite a lot,Very poorly,15-20 min,Somewhat effective,0-5 min,0.897346,0,0,teacher_2,4,4,4,2,4,4,0,0,0,0,control,0,6,2,0
120762,10F,10,3,5,0.4,0.375,A litttle,Above average,20-25 min,Somewhat ineffective,15-20 min,0.897346,0,0,teacher_2,4,4,4,2,4,4,0,0,0,0,control,0,6,2,0
120762,10F,10,4,3,0,0,Nothing at all,Very poorly,15-20 min,Somewhat effective,10-15 min,0.897346,0,0,teacher_2,4,4,4,2,4,4,0,0,0,0,control,0,6,2,0
120765,10İ,10,2,2,0.2,0.04166666666666666,Nothing at all,Average,20-25 min,Ineffective,25-30 min,0.7654869999999999,0,0,teacher_4,5,0,3,4,6,1,1,1,0,2,control,1,4,1,0
120765,10İ,10,1,3,0,0.03125,Nothing at all,Below average,25-30 min,Ineffective,0-5 min,0.7654869999999999,0,0,teacher_4,5,0,3,4,6,1,1,1,0,2,control,1,4,1,0
120765,10İ,10,3,6,0.4,0.125,Nothing at all,Average,25-30 min,Ineffective,0-5 min,0.7654869999999999,0,0,teacher_4,5,0,3,4,6,1,1,1,0,2,control,1,4,1,0
120768,10F,10,3,5,0.4,0.4625,Quite a lot,Above average,25-30 min,Ineffective,0-5 min,0.725372,0,0,teacher_2,4,3,3,0.5,12,3,1,1,0,2,control,0,8,1,0
120768,10F,10,4,3,0,0.05,A great deal,Excellent,25-30 min,Effective,25-30 min,0.725372,0,0,teacher_2,4,3,3,0.5,12,3,1,1,0,2,control,0,8,1,0
120770,10İ,10,4,6,0.2,0.15714285714285714,Nothing at all,Very poorly,25-30 min,Ineffective,0-5 min,0.7393850000000001,0,0,teacher_4,3,2,4,2.5,4.5,4,0,1,1,3,control,0,6,0,0
120770,10İ,10,3,6,0,0.375,Nothing at all,Very poorly,25-30 min,Ineffective,0-5 min,0.7393850000000001,0,0,teacher_4,3,2,4,2.5,4.5,4,0,1,1,3,control,0,6,0,0
120770,10İ,10,2,2,0.4,0,Nothing at all,Very Poorly,25-30 min,Ineffective,0-5 min,0.7393850000000001,0,0,teacher_4,3,2,4,2.5,4.5,4,0,1,1,3,control,0,6,0,0
120770,10İ,10,1,3,0.5,0.75,Quite a lot,Above average,10-15 min,Effective,NA,0.7393850000000001,0,0,teacher_4,3,2,4,2.5,4.5,4,0,1,1,3,control,0,6,0,0
120772,10E,10,3,6,0.8,0.3333333333333333,Moderately,Average,15-20 min,Neutral,5-10 min,0.903397,0,1,teacher_15,4,3,4,0,0.3,4,0,1,0,0,augmented,0,7,1,0
120772,10E,10,1,9&10,0.75,0.625,Quite a lot,Above average,10-15 min,Somewhat effective,0-5 min,0.903397,0,1,teacher_15,4,3,4,0,0.3,4,0,1,0,0,augmented,0,7,1,0
120772,10E,10,4,6,0.6,0.2642857142857143,Moderately,Average,20-25 min,Neutral,10-15 min,0.903397,0,1,teacher_15,4,3,4,0,0.3,4,0,1,0,0,augmented,0,7,1,0
120772,10E,10,2,1,0.8,0.6333333333333333,Moderately,Above average,15-20 min,Somewhat ineffective,5-10 min,0.903397,0,1,teacher_15,4,3,4,0,0.3,4,0,1,0,0,augmented,0,7,1,0
120776,10G,10,2,2,0,0.1904761904761905,A litttle,Very Poorly,10-15 min,Neutral,25-30 min,0.742692,0,0,teacher_10,1,2,2,1.5,2,3,1,1,0,1,control,0,4,2,0
120776,10G,10,1,9&10,0,0,Nothing at all,Very poorly,15-20 min,Ineffective,25-30 min,0.742692,0,0,teacher_10,1,2,2,1.5,2,3,1,1,0,1,control,0,4,2,0
120776,10G,10,4,3,0,0,Nothing at all,Very poorly,25-30 min,Ineffective,25-30 min,0.742692,0,0,teacher_10,1,2,2,1.5,2,3,1,1,0,1,control,0,4,2,0
120776,10G,10,3,5,0,0.1875,Nothing at all,Very poorly,5-10 min,Somewhat ineffective,25-30 min,0.742692,0,0,teacher_10,1,2,2,1.5,2,3,1,1,0,1,control,0,4,2,0
120777,10L,10,1,8,0.5,0.41666666666666663,Moderately,Below average,5-10 min,Ineffective,0-5 min,0.81709,0,0,teacher_17,3,2,3,1,1,4,1,0,0,0,control,1,7,1,0
120778,10I,10,3,5,0.4,0,Moderately,Below average,15-20 min,Somewhat effective,15-20 min,0.768013,0,1,teacher_4,4,2,3,1,3,3,1,1,0,2,augmented,0,6,1,0
120778,10I,10,2,3,0.8,0.13293650793650794,Quite a lot,Average,15-20 min,Effective,20-25 min,0.768013,0,1,teacher_4,4,2,3,1,3,3,1,1,0,2,augmented,0,6,1,0
120778,10I,10,4,3,0.6,0.3053571428571429,Moderately,Below average,20-25 min,Neutral,25-30 min,0.768013,0,1,teacher_4,4,2,3,1,3,3,1,1,0,2,augmented,0,6,1,0
120778,10I,10,1,3,0.75,0.3958333333333333,A great deal,Excellent,20-25 min,Effective,25-30 min,0.768013,0,1,teacher_4,4,2,3,1,3,3,1,1,0,2,augmented,0,6,1,0
120783,10D,10,1,9&10,0.25,0.6875,Moderately,Below average,10-15 min,Neutral,0-5 min,0.950231,1,0,teacher_6,4,3,2,2,2,3,1,0,1,2,vanilla,1,4,1,0
120783,10D,10,3,7,0.6,0.5166666666666666,Moderately,Below average,20-25 min,Somewhat effective,5-10 min,0.950231,1,0,teacher_6,4,3,2,2,2,3,1,0,1,2,vanilla,1,4,1,0
120783,10D,10,4,6,0.6,0.40535714285714286,Moderately,Average,25-30 min,Somewhat effective,10-15 min,0.950231,1,0,teacher_6,4,3,2,2,2,3,1,0,1,2,vanilla,1,4,1,0
120783,10D,10,2,1,0.8,0.6944444444444444,moderately,Average,20-25 min,Effective,5-10 min,0.950231,1,0,teacher_6,4,3,2,2,2,3,1,0,1,2,vanilla,1,4,1,0
120784,10S,10,2,2,1,0,Moderately,Average,15-20 min,Effective,25-30 min,0.525038,0,1,teacher_13,4,0,2,2,12,3,1,1,1,0,augmented,0,6,1,0
120784,10S,10,3,7,0.4,0,A litttle,Below average,25-30 min,Somewhat ineffective,25-30 min,0.525038,0,1,teacher_13,4,0,2,2,12,3,1,1,1,0,augmented,0,6,1,0
120785,10M,10,2,3,0.6,0.4535714285714286,NA,NA,NA,NA,NA,0.8638720000000001,1,0,teacher_19,5,0,3,1,3,1,1,1,0,2,vanilla,1,8,1,0
120785,10M,10,4,6,1,0.35714285714285715,Nothing at all,Below average,25-30 min,Somewhat ineffective,25-30 min,0.8638720000000001,1,0,teacher_19,5,0,3,1,3,1,1,1,0,2,vanilla,1,8,1,0
120785,10M,10,3,6,0.6,0.375,Moderately,Average,15-20 min,Neutral,15-20 min,0.8638720000000001,1,0,teacher_19,5,0,3,1,3,1,1,1,0,2,vanilla,1,8,1,0
120785,10M,10,1,8,1,0.59375,Nothing at all,Very poorly,15-20 min,Neutral,25-30 min,0.8638720000000001,1,0,teacher_19,5,0,3,1,3,1,1,1,0,2,vanilla,1,8,1,0
120786,10T,10,4,3,0,0.1125,Nothing at all,Very poorly,0-5 min,Ineffective,0-5 min,0.606987,0,0,teacher_18,4,0,0,0,0,1,1,1,0,0,control,0,8,4,0
120786,10T,10,2,1,0,0.125,Nothing at all,Very poorly,NA,somewhat ineffective,0-5 min,0.606987,0,0,teacher_18,4,0,0,0,0,1,1,1,0,0,control,0,8,4,0
120786,10T,10,1,9&10,0,0,Moderately,Very poorly,25-30 min,Ineffective,0-5 min,0.606987,0,0,teacher_18,4,0,0,0,0,1,1,1,0,0,control,0,8,4,0
120787,10N,10,2,3,0,0,Nothing at all,Very poorly,0-5 min,Ineffective,0-5 min,0.868167,0,1,teacher_17,4,3,1,0.5,2,1,1,1,0,0,augmented,0,8,1,0
120787,10N,10,4,6,0,0.18571428571428572,Nothing at all,Very poorly,0-5 min,Ineffective,0-5 min,0.868167,0,1,teacher_17,4,3,1,0.5,2,1,1,1,0,0,augmented,0,8,1,0
120787,10N,10,3,7,0,0.09375,Nothing at all,Very poorly,0-5 min,Ineffective,0-5 min,0.868167,0,1,teacher_17,4,3,1,0.5,2,1,1,1,0,0,augmented,0,8,1,0
120787,10N,10,1,8,1,0.15625,Nothing at all,Very poorly,0-5 min,Ineffective,0-5 min,0.868167,0,1,teacher_17,4,3,1,0.5,2,1,1,1,0,0,augmented,0,8,1,0
120788,10D,10,4,6,0.8,0.15892857142857142,A litttle,Very poorly,20-25 min,Ineffective,20-25 min,0.914808,1,0,teacher_6,4,4,4,2,4,4,0,1,0,0,vanilla,0,8,1,0
120788,10D,10,3,7,0.8,0.6708333333333334,Nothing at all,Excellent,20-25 min,Ineffective,10-15 min,0.914808,1,0,teacher_6,4,4,4,2,4,4,0,1,0,0,vanilla,0,8,1,0
120788,10D,10,1,9&10,1,0.11458333333333331,Moderately,Above average,15-20 min,Ineffective,20-25 min,0.914808,1,0,teacher_6,4,4,4,2,4,4,0,1,0,0,vanilla,0,8,1,0
120789,10N,10,4,6,0.2,0.17857142857142858,Nothing at all,Very poorly,25-30 min,Somewhat effective,0-5 min,0.8781279999999999,0,1,teacher_17,3,1,3,1,3,2,1,0,0,0,augmented,1,7,0,0
120789,10N,10,3,7,0.6,0,A litttle,Very poorly,25-30 min,Somewhat effective,25-30 min,0.8781279999999999,0,1,teacher_17,3,1,3,1,3,2,1,0,0,0,augmented,1,7,0,0
120789,10N,10,1,8,0.75,0.25,Moderately,Below average,20-25 min,Somewhat effective,15-20 min,0.8781279999999999,0,1,teacher_17,3,1,3,1,3,2,1,0,0,0,augmented,1,7,0,0
120790,10D,10,1,9&10,0.75,0.16666666666666666,Moderately,Above average,15-20 min,Neutral,10-15 min,0.672282,1,0,teacher_6,2,3,3,2,2,4,0,1,1,3,vanilla,0,4,1,0
120790,10D,10,3,7,0.4,0,NA,NA,NA,NA,NA,0.672282,1,0,teacher_6,2,3,3,2,2,4,0,1,1,3,vanilla,0,4,1,0
120790,10D,10,2,1,0.6,0.03571428571428571,Nothing at all,Average,15-20 min,Somewhat effective,10-15 min,0.672282,1,0,teacher_6,2,3,3,2,2,4,0,1,1,3,vanilla,0,4,1,0
120791,10P,10,3,6,0.2,0.8125,Moderately,Average,15-20 min,Neutral,10-15 min,0.923551,0,0,teacher_5,4,2,2,1,3,3,1,0,0,0,control,1,8,1,0
120791,10P,10,4,6,0.4,0.96875,Moderately,Average,20-25 min,Neutral,5-10 min,0.923551,0,0,teacher_5,4,2,2,1,3,3,1,0,0,0,control,1,8,1,0
120791,10P,10,1,8,0.25,0.38541666666666663,Quite a lot,Average,20-25 min,Somewhat effective,NA,0.923551,0,0,teacher_5,4,2,2,1,3,3,1,0,0,0,control,1,8,1,0
120792,10H,10,1,9&10,0.75,0.6875,Moderately,Excellent,5-10 min,Somewhat effective,0-5 min,0.8981279999999999,1,0,teacher_15,2,0,0,3,3,4,0,1,1,0,vanilla,0,8,1,0
120792,10H,10,4,3,0.4,0.3625,A great deal,Excellent,20-25 min,Effective,15-20 min,0.8981279999999999,1,0,teacher_15,2,0,0,3,3,4,0,1,1,0,vanilla,0,8,1,0
120800,10J,10,2,3,1,0,NA,NA,NA,NA,NA,0.521538,0,1,teacher_6,1,0,4,1,2,4,1,1,0,4,augmented,0,1,0,0
120800,10J,10,1,8,1,0.04166666666666666,A great deal,Below average,25-30 min,Neutral,25-30 min,0.521538,0,1,teacher_6,1,0,4,1,2,4,1,1,0,4,augmented,0,1,0,0
120800,10J,10,4,6,0.4,0,Nothing at all,Very poorly,0-5 min,Ineffective,0-5 min,0.521538,0,1,teacher_6,1,0,4,1,2,4,1,1,0,4,augmented,0,1,0,0
120800,10J,10,3,5,0.2,0,Nothing at all,Very poorly,20-25 min,Ineffective,0-5 min,0.521538,0,1,teacher_6,1,0,4,1,2,4,1,1,0,4,augmented,0,1,0,0
120804,10D,10,4,6,1,0.3991071428571429,A litttle,Excellent,10-15 min,Ineffective,0-5 min,0.874756,1,0,teacher_6,4,2,3,2,1.5,4,0,1,0,0,vanilla,0,6,1,0
120804,10D,10,2,1,0.6,0.49166666666666664,Nothing at all,Excellent,15-20 min,Ineffective,0-5 min,0.874756,1,0,teacher_6,4,2,3,2,1.5,4,0,1,0,0,vanilla,0,6,1,0
120804,10D,10,1,9&10,1,1,Nothing at all,Excellent,10-15 min,Ineffective,0-5 min,0.874756,1,0,teacher_6,4,2,3,2,1.5,4,0,1,0,0,vanilla,0,6,1,0
120804,10D,10,3,7,0.8,0.3145833333333333,NA,NA,NA,NA,NA,0.874756,1,0,teacher_6,4,2,3,2,1.5,4,0,1,0,0,vanilla,0,6,1,0
120808,10I,10,3,5,0.2,0,A great deal,Excellent,15-20 min,Neutral,10-15 min,0.642949,0,1,teacher_4,4,2,3,2,6,3,1,1,0,3,augmented,0,8,1,0
120812,10K,10,4,3,0.6,0,A litttle,Very poorly,0-5 min,Ineffective,25-30 min,0.817051,0,1,teacher_18,3,2,3,2,4,4,1,0,0,1,augmented,0,7,0,0
120812,10K,10,1,8,1,0.6979166666666667,Quite a lot,Above average,15-20 min,Effective,20-25 min,0.817051,0,1,teacher_18,3,2,3,2,4,4,1,0,0,1,augmented,0,7,0,0
120812,10K,10,2,1,0.8,0.2777777777777778,A great deal,Average,NA,Neutral,0-5 min,0.817051,0,1,teacher_18,3,2,3,2,4,4,1,0,0,1,augmented,0,7,0,0
120812,10K,10,3,6,1,0.35416666666666663,Moderately,Average,NA,Effective,5-10 min,0.817051,0,1,teacher_18,3,2,3,2,4,4,1,0,0,1,augmented,0,7,0,0
120814,10F,10,1,9&10,0,0.0625,A litttle,Below average,10-15 min,Somewhat effective,0-5 min,0.795128,0,0,teacher_2,5,2,2,1,4,4,1,0,0,0,control,0,8,3,0
120814,10F,10,3,5,0,0,A litttle,Very poorly,15-20 min,Somewhat ineffective,0-5 min,0.795128,0,0,teacher_2,5,2,2,1,4,4,1,0,0,0,control,0,8,3,0
120814,10F,10,4,3,0,0,NA,NA,NA,NA,NA,0.795128,0,0,teacher_2,5,2,2,1,4,4,1,0,0,0,control,0,8,3,0
120816,10A,10,2,1,0.6,0.25,Moderately,Average,15-20 min,Neutral,15-20 min,0.973795,1,0,teacher_8,3,2,2,5,12,2,1,1,0,2,vanilla,0,6,1,1
120816,10A,10,1,9&10,0.5,0.5833333333333333,Moderately,Average,5-10 min,Neutral,10-15 min,0.973795,1,0,teacher_8,3,2,2,5,12,2,1,1,0,2,vanilla,0,6,1,1
120816,10A,10,3,6,0.4,0.725,Quite a lot,Above average,20-25 min,Somewhat effective,20-25 min,0.973795,1,0,teacher_8,3,2,2,5,12,2,1,1,0,2,vanilla,0,6,1,1
120816,10A,10,4,3,0.6,0.6928571428571428,Quite a lot,Above average,15-20 min,Somewhat effective,15-20 min,0.973795,1,0,teacher_8,3,2,2,5,12,2,1,1,0,2,vanilla,0,6,1,1
120818,10J,10,1,8,1,0.16666666666666666,Nothing at all,Very poorly,0-5 min,Ineffective,0-5 min,0.594423,0,1,teacher_6,3,2,2,0,0,2,1,1,1,3,augmented,0,6,0,0
120818,10J,10,3,5,0.4,0.125,NA,NA,NA,NA,NA,0.594423,0,1,teacher_6,3,2,2,0,0,2,1,1,1,3,augmented,0,6,0,0
120818,10J,10,2,3,0.2,0,Quite a lot,Above average,20-25 min,Effective,25-30 min,0.594423,0,1,teacher_6,3,2,2,0,0,2,1,1,1,3,augmented,0,6,0,0
120818,10J,10,4,6,0.4,0,Nothing at all,Very poorly,0-5 min,Ineffective,0-5 min,0.594423,0,1,teacher_6,3,2,2,0,0,2,1,1,1,3,augmented,0,6,0,0
120822,10R,10,3,7,0.6,0.32708333333333334,Nothing at all,Very poorly,15-20 min,Ineffective,20-25 min,0.7917310000000001,1,0,teacher_19,5,3,2,0,1,3,1,1,0,1,vanilla,0,7,2,0
120822,10R,10,1,9&10,0.25,0.5,Quite a lot,Average,5-10 min,Somewhat effective,25-30 min,0.7917310000000001,1,0,teacher_19,5,3,2,0,1,3,1,1,0,1,vanilla,0,7,2,0
120822,10R,10,2,1,0.4,0,Moderately,Above average,5-10 min,Effective,20-25 min,0.7917310000000001,1,0,teacher_19,5,3,2,0,1,3,1,1,0,1,vanilla,0,7,2,0
120822,10R,10,4,3,0.4,0.28660714285714284,Moderately,Very poorly,15-20 min,Ineffective,20-25 min,0.7917310000000001,1,0,teacher_19,5,3,2,0,1,3,1,1,0,1,vanilla,0,7,2,0
120824,10B,10,2,1,0.2,0.6694444444444444,quite a lot,Below Average,5-10 min,Somewhat ineffective,5-10 min,0.944551,0,1,teacher_3,3,4,3,3,7,4,1,1,0,1,augmented,0,8,0,1
120824,10B,10,4,6,0.2,0.3866071428571428,A litttle,Very poorly,10-15 min,Somewhat ineffective,0-5 min,0.944551,0,1,teacher_3,3,4,3,3,7,4,1,1,0,1,augmented,0,8,0,1
120824,10B,10,1,9&10,0,0.5833333333333334,Quite a lot,Average,15-20 min,Somewhat ineffective,0-5 min,0.944551,0,1,teacher_3,3,4,3,3,7,4,1,1,0,1,augmented,0,8,0,1
120824,10B,10,3,3&6,0.6,0.5333333333333333,Quite a lot,Average,5-10 min,Somewhat ineffective,0-5 min,0.944551,0,1,teacher_3,3,4,3,3,7,4,1,1,0,1,augmented,0,8,0,1
120826,10D,10,3,7,1,0.6208333333333333,Moderately,Above average,10-15 min,Somewhat effective,0-5 min,0.942615,1,0,teacher_6,3,1,2,0.5,0,3,1,1,0,3,vanilla,0,8,0,0
120826,10D,10,4,6,1,0.625,Moderately,Above average,20-25 min,Somewhat ineffective,10-15 min,0.942615,1,0,teacher_6,3,1,2,0.5,0,3,1,1,0,3,vanilla,0,8,0,0
120826,10D,10,1,9&10,0.5,0.25,Moderately,Average,10-15 min,Somewhat ineffective,10-15 min,0.942615,1,0,teacher_6,3,1,2,0.5,0,3,1,1,0,3,vanilla,0,8,0,0
120828,10D,10,1,9&10,0.5,0.29166666666666663,Moderately,Average,10-15 min,Effective,10-15 min,0.620449,1,0,teacher_6,4,3,2,0,0,1,0,1,0,0,vanilla,0,8,1,0
120828,10D,10,3,7,0.2,0.14375,Moderately,Average,10-15 min,Neutral,10-15 min,0.620449,1,0,teacher_6,4,3,2,0,0,1,0,1,0,0,vanilla,0,8,1,0
120828,10D,10,2,1,0.4,0.10277777777777776,moderately,Average,15-20 min,Ineffective,0-5 min,0.620449,1,0,teacher_6,4,3,2,0,0,1,0,1,0,0,vanilla,0,8,1,0
120828,10D,10,4,6,0.4,0.13571428571428573,A litttle,Very poorly,0-5 min,Ineffective,0-5 min,0.620449,1,0,teacher_6,4,3,2,0,0,1,0,1,0,0,vanilla,0,8,1,0
120832,10E,10,1,9&10,0.75,0.4375,Moderately,Average,15-20 min,Neutral,15-20 min,0.7210899999999999,0,1,teacher_15,4,4,4,1,2,4,1,1,1,0,augmented,0,7,1,0
120836,10L,10,2,1,0.2,0.0972222222222222,quite a lot,Very poorly,20-25 min,Neutral,25-30 min,0.770385,0,0,teacher_17,4,3,3,1,2,2,1,1,1,2,control,0,0,4,0
120836,10L,10,4,6,0.2,0.06071428571428571,A great deal,Average,15-20 min,Effective,20-25 min,0.770385,0,0,teacher_17,4,3,3,1,2,2,1,1,1,2,control,0,0,4,0
120836,10L,10,1,8,0,0.03125,A little,Very poorly,20-25 min,Somewhat ineffective,0-5 min,0.770385,0,0,teacher_17,4,3,3,1,2,2,1,1,1,2,control,0,0,4,0
120836,10L,10,3,7,0.2,0.125,Nothing at all,Very poorly,0-5 min,Ineffective,0-5 min,0.770385,0,0,teacher_17,4,3,3,1,2,2,1,1,1,2,control,0,0,4,0
120842,10V,10,3,5,0.2,0.11458333333333331,Quite a lot,Below average,10-15 min,Somewhat effective,20-25 min,0.8544740000000001,0,0,teacher_13,6,1,1,1,3.3,1,1,1,1,1,control,0,6,2,0
120842,10V,10,1,9&10,0.5,0.375,A litttle,Average,10-15 min,Somewhat effective,5-10 min,0.8544740000000001,0,0,teacher_13,6,1,1,1,3.3,1,1,1,1,1,control,0,6,2,0
120842,10V,10,4,3,0.4,0.75,NA,NA,NA,NA,NA,0.8544740000000001,0,0,teacher_13,6,1,1,1,3.3,1,1,1,1,1,control,0,6,2,0
120842,10V,10,2,1,0.4,0.2916666666666667,Nothing at all,Very poorly,10-15 min,Somewhat ineffective,20-25 min,0.8544740000000001,0,0,teacher_13,6,1,1,1,3.3,1,1,1,1,1,control,0,6,2,0
120844,10R,10,2,1,0.4,0.03571428571428571,A litttle,Below average,10-15 min,ineffective,15-20 min,0.863897,1,0,teacher_19,3,3,2,1,2,2,1,1,0,2,vanilla,0,6,0,0
120844,10R,10,3,7,0.6,0.25416666666666665,A litttle,Average,15-20 min,Somewhat ineffective,10-15 min,0.863897,1,0,teacher_19,3,3,2,1,2,2,1,1,0,2,vanilla,0,6,0,0
120844,10R,10,1,9&10,0.25,0.3125,Moderately,Above average,10-15 min,Ineffective,15-20 min,0.863897,1,0,teacher_19,3,3,2,1,2,2,1,1,0,2,vanilla,0,6,0,0
120844,10R,10,4,3,0.4,0.2375,A litttle,Above average,10-15 min,Somewhat ineffective,5-10 min,0.863897,1,0,teacher_19,3,3,2,1,2,2,1,1,0,2,vanilla,0,6,0,0
120846,10B,10,4,6,0.6,0.3026785714285714,Quite a lot,Average,10-15 min,Neutral,10-15 min,0.972256,0,1,teacher_3,3,4,3,1,2,4,1,0,0,2,augmented,0,8,0,1
120846,10B,10,1,9&10,1,0.71875,Moderately,Above average,10-15 min,Somewhat effective,10-15 min,0.972256,0,1,teacher_3,3,4,3,1,2,4,1,0,0,2,augmented,0,8,0,1
120846,10B,10,2,1,1,0.925,moderately,Above Average,10-15 min,Somewhat effective,10-15 min,0.972256,0,1,teacher_3,3,4,3,1,2,4,1,0,0,2,augmented,0,8,0,1
120846,10B,10,3,3&6,0.8,0.5083333333333333,Moderately,Above average,5-10 min,Neutral,5-10 min,0.972256,0,1,teacher_3,3,4,3,1,2,4,1,0,0,2,augmented,0,8,0,1
120850,10H,10,4,3,0.6,0.74375,A litttle,Above average,15-20 min,Neutral,0-5 min,0.921705,1,0,teacher_15,4,2,4,2,4,4,1,1,1,1,vanilla,0,6,2,0
120850,10H,10,1,9&10,0.75,1,Moderately,Above average,20-25 min,Neutral,20-25 min,0.921705,1,0,teacher_15,4,2,4,2,4,4,1,1,1,1,vanilla,0,6,2,0
120850,10H,10,2,2,0.6,0.6277777777777778,A litttle,Average,15-20 min,Neutral,15-20 min,0.921705,1,0,teacher_15,4,2,4,2,4,4,1,1,1,1,vanilla,0,6,2,0
120850,10H,10,3,5,0.6,0.6979166666666666,A litttle,Above average,15-20 min,Neutral,15-20 min,0.921705,1,0,teacher_15,4,2,4,2,4,4,1,1,1,1,vanilla,0,6,2,0
120854,10F,10,4,3,0,0.575,A great deal,Excellent,0-5 min,Effective,0-5 min,0.954731,0,0,teacher_2,3,3,4,2,3,4,0,1,0,0,control,0,4,0,0
120854,10F,10,1,9&10,0,0.17708333333333331,A great deal,Excellent,10-15 min,Effective,15-20 min,0.954731,0,0,teacher_2,3,3,4,2,3,4,0,1,0,0,control,0,4,0,0
120854,10F,10,3,5,0.4,0.625,A great deal,Excellent,10-15 min,Effective,20-25 min,0.954731,0,0,teacher_2,3,3,4,2,3,4,0,1,0,0,control,0,4,0,0
120856,10J,10,2,3,1,0.05555555555555555,Moderately,Below average,10-15 min,Neutral,0-5 min,0.816859,0,1,teacher_6,2,3,3,1,2,3,1,0,0,2,augmented,0,5,1,0
120856,10J,10,4,6,0.6,0,Quite a lot,Average,25-30 min,Neutral,0-5 min,0.816859,0,1,teacher_6,2,3,3,1,2,3,1,0,0,2,augmented,0,5,1,0
120858,10U,10,1,3,0.5,0.4375,Nothing at all,Below average,5-10 min,Neutral,5-10 min,0.939103,1,0,teacher_16,4,2,2,2,4,4,0,1,0,3,vanilla,0,5,1,0
120858,10U,10,3,6,0.8,0.875,A litttle,Very poorly,15-20 min,Somewhat effective,15-20 min,0.939103,1,0,teacher_16,4,2,2,2,4,4,0,1,0,3,vanilla,0,5,1,0
120858,10U,10,2,3,0.6,0.621031746031746,Nothing at all,Very poorly,15-20 min,Neutral,0-5 min,0.939103,1,0,teacher_16,4,2,2,2,4,4,0,1,0,3,vanilla,0,5,1,0
120858,10U,10,4,3,0.6,0.4116071428571429,A litttle,Very poorly,10-15 min,Somewhat ineffective,10-15 min,0.939103,1,0,teacher_16,4,2,2,2,4,4,0,1,0,3,vanilla,0,5,1,0
120860,10V,10,3,5,0.2,0.20833333333333331,Quite a lot,Average,15-20 min,Somewhat effective,0-5 min,0.7223080000000001,0,0,teacher_13,4,1,2,1,3,1,1,0,0,1,control,0,6,1,0
120860,10V,10,4,3,0.2,0,Quite a lot,Average,15-20 min,Somewhat effective,0-5 min,0.7223080000000001,0,0,teacher_13,4,1,2,1,3,1,1,0,0,1,control,0,6,1,0
120860,10V,10,1,9&10,0,0.08333333333333333,Moderately,Above average,10-15 min,Neutral,10-15 min,0.7223080000000001,0,0,teacher_13,4,1,2,1,3,1,1,0,0,1,control,0,6,1,0
120862,11G,11,3,4,0.2,0.15,Nothing at all,Very poorly,0-5 min,Ineffective,0-5 min,0.602013,0,0,teacher_11,3,1,2,2,1,3,0,0,0,1,control,0,8,0,0
120862,11G,11,4,7,0,0,Nothing at all,Very poorly,25-30 min,Somewhat effective,10-15 min,0.602013,0,0,teacher_11,3,1,2,2,1,3,0,0,0,1,control,0,8,0,0
120862,11G,11,1,8,0,0.11458333333333331,A litttle,Very poorly,15-20 min,Neutral,15-20 min,0.602013,0,0,teacher_11,3,1,2,2,1,3,0,0,0,1,control,0,8,0,0
120862,11G,11,2,1,0,0.04583333333333334,Nothing at all,Very poorly,0-5 min,Ineffective,NA,0.602013,0,0,teacher_11,3,1,2,2,1,3,0,0,0,1,control,0,8,0,0
120864,10R,10,3,7,0.8,0.50625,A litttle,Average,25-30 min,Neutral,5-10 min,0.720692,1,0,teacher_19,4,2,3,1,1,4,1,1,0,2,vanilla,0,2,1,0
120864,10R,10,2,1,0.4,0.6638888888888889,Moderately,Average,25-30 min,Neutral,5-10 min,0.720692,1,0,teacher_19,4,2,3,1,1,4,1,1,0,2,vanilla,0,2,1,0
120864,10R,10,4,3,0.4,0.9375,Moderately,Average,10-15 min,Neutral,5-10 min,0.720692,1,0,teacher_19,4,2,3,1,1,4,1,1,0,2,vanilla,0,2,1,0
120870,10S,10,1,9&10,0.5,0.07291666666666666,A litttle,Below average,10-15 min,Ineffective,15-20 min,0.538128,0,1,teacher_13,3,4,3,2,0,3,1,1,1,0,augmented,0,7,1,0
120870,10S,10,3,7,0.4,0,Moderately,Above average,5-10 min,Somewhat effective,5-10 min,0.538128,0,1,teacher_13,3,4,3,2,0,3,1,1,1,0,augmented,0,7,1,0
120870,10S,10,4,3,0.4,0,Moderately,Average,10-15 min,Neutral,10-15 min,0.538128,0,1,teacher_13,3,4,3,2,0,3,1,1,1,0,augmented,0,7,1,0
120870,10S,10,2,2,0.4,0,Nothing at all,Below average,0-5 min,Somewhat ineffective,15-20 min,0.538128,0,1,teacher_13,3,4,3,2,0,3,1,1,1,0,augmented,0,7,1,0
120872,10L,10,2,1,0.2,0.4638888888888889,NA,NA,NA,NA,NA,0.77559,0,0,teacher_17,4,1,2,2,10,4,1,1,0,3,control,0,8,4,0
