provider_number,legal_name,business_name,capacity_per_peu,address,address_2,city,county,zip_code,phone_number,latitude,longitude,source_access_date
1215446109,WELLBE HOME INC,VAN NOORD MANOR,6,6700 VAN NOORD AVE,,NORTH HOLLYWOOD,Los Angeles,91606,8184140005,34.192160621375,-118.41477812194,2026-07-18
1972832657,TOLUCA LAKE MNGMNT CORP            ,FINE GOLD MANOR                    ,100,10537 MAGNOLIA BLVD,,NORTH HOLLYWOOD     ,Los Angeles,91601,8187615777,34.164930081072,-118.360879467037,2026-07-18
1750650990,FOUR SEASONS ASSISTED              ,FOUR SEASONS ASSISTED LVG          ,49,12120 CHANDLER BLVD.,,NORTH HOLLYWOOD     ,Los Angeles,91607,5594865977,34.168366619464,-118.397335800527,2026-07-18
1891248050,"TEESDALE VILLA, INC                ",TEESDALE VILLA                     ,6,7663 TEESDALE AVE,,NORTH HOLLYWOOD     ,Los Angeles,91605,8182128231,34.210117424005,-118.409562901785,2026-07-18
1275026957,VALLEY VISTA RESIDENTIAL           ,VALLEY MANOR GUEST HOME            ,58,6130 VINELAND AVE,,NORTH HOLLYWOOD     ,Los Angeles,91606,8187668161,34.182190599005,-118.370295697064,2026-07-18
1710658133,YANA D. DIAZ,ANGELS OF THE VALLEY BOARD & CARE,6,10700 RESEDA BLVD,,NORTHRIDGE,Los Angeles,91326,818-831-0058,34.264831051354,-118.536074989725,2026-07-18
1104438977,ERMANITA CORPORATION,DEVONSHIRE ELDERLY CARE,6,17441 DEVONSHIRE ST,,NORTHRIDGE,Los Angeles,91325,3109558213,34.257632002354,-118.514766264015,2026-07-18
1013600659,"GARDEN GROVE ASSISTED LIVING, INC","GARDEN GROVE ASSISTED LIVING, INC",6,8525 GARDEN GROVE AVENUE,,NORTHRIDGE,Los Angeles,91325,818-678-9858,34.225354969606,-118.529560993672,2026-07-18
1134823636,"RM GOLDEN CARE, INC",RM GOLDEN CARE,6,9030 WHITAKER AVENUE,,NORTHRIDGE,Los Angeles,91343,714-308-1111,34.234903759432,-118.499018847243,2026-07-18
1164797528,CEDARS ASSISTED LIVING INC         ,CEDARS ASSISTED LIVING             ,175,17300 ROSCOE BLVD,,NORTHRIDGE          ,Los Angeles,91325,8183441892,34.221088664709,-118.510374314389,2026-07-18
1457974685,NORTHRIDGE VILLA FOR ELDERLY       ,NORTHRIDGE VILLA FOR ELDERLY       ,6,8419 YOLANDA AVE,,NORTHRIDGE          ,Los Angeles,91324,6615269670,34.223351149924,-118.540486301547,2026-07-18
1548894843,NORTH HILLS RETIREMENT HOTEL       ,OLIVE BRANCH ASSISTED LIVING       ,146,10215 BALBOA BLVD,,NORTHRIDGE          ,Los Angeles,91325,8183688581,34.256330460429,-118.502375799465,2026-07-18
1922619295,ANL FACILITY HOME INC,ANL FACILITY HOME INC,6,12073 HIGHDALE ST,,NORWALK,Los Angeles,90650,5623104871,33.894097965161,-118.075630393846,2026-07-18
1225814098,TLT CARE ENDEAVOR LLC,EUROPEAN CHRISTIAN HOME V,6,14402 HELWIG AVE,,NORWALK,Los Angeles,90650,562-397-2591,33.900625581807,-118.069077505762,2026-07-18
1528750015,E MAC CARE SERVICES INC,LOVING ARMS RESIDENTIAL CARE FOR SENIOR 1,6,11503 THOMAS PLACE,,NORWALK,Los Angeles,90650,562-864-6308,33.926628424752,-118.08786637992,2026-07-18
1528750015,E MAC CARE SERVICES INC,LOVING ARMS RESIDENTIAL CARE FOR SENIOR II,6,11507 THOMAS PLACE,,NORWALK,Los Angeles,90650,526-864-6308,33.926635214093,-118.087855064351,2026-07-18
1659146702,NORWALK VILLAS INC,NORWALK VILLAS II,6,15218 WILDER ST,,NORWALK,Los Angeles,90650,818-395-6037,33.893084467339,-118.061785082362,2026-07-18
1801493101,DREAM CARE HOME LLC                ,DREAM CARE HOME LLC                ,6,11838 163RD ST,,NORWALK             ,Los Angeles,90650,5624047010,33.883645773811,-118.080983328671,2026-07-18
1215161740,HOME FOR LIFE FOUNDATION           ,HARVEST HOUSE                      ,8,14029 S HARVEST AVE,,NORWALK             ,Los Angeles,90650,3103377417,33.903643108859,-118.092318930706,2026-07-18
1821653957,NORWALK RETIREMENT VILLA LLC       ,SAVANT OF NORWALK,80,11515 FIRESTONE BLVD,,NORWALK             ,Los Angeles,90650,5623799200,33.916196517607,-118.088099899743,2026-07-18
1821317231,SOUTHLAND MANAGEMENT LLC           ,SOUTHLAND LIVING                   ,75,11701 STUDEBAKER RD,,NORWALK             ,Los Angeles,90650,5628689761,33.926288161392,-118.099368362734,2026-07-18
1508546409,JUDD ASSISTED LIVING,JUDD ASSISTED LIVING,6,12615 JUDD ST,,PACOIMA,Los Angeles,91331,747-240-9360,34.280500642155,-118.408187347654,2026-07-18
1336824143,PURE ASSISTED LIVING INC,PURE ASSISTED LIVING,6,9550 REMICK AVENUE,,PACOIMA,Los Angeles,91331,818-302-6836,34.243599816339,-118.41893948541,2026-07-18
1477270999,1ST CARING TRADITIONS,1ST CARING TRADITIONS,6,3234 TOURNAMENT DRIVE,,PALMDALE,Los Angeles,93551,661-441-0023,34.622858303889,-118.188204969367,2026-07-18
1558135939,ANAVERDES VILLA INC,ANAVERDES VILLA,6,37335 PAINTBRUSH DR,,PALMDALE,Los Angeles,93551,661-526-7000,34.561429053806,-118.176127065986,2026-07-18
1376241968,ELWOOD HOME CARE LLC,ELWOOD HOME CARE LLC,6,4099 ELWOOD AVENUE,,PALMDALE,Los Angeles,93552,661-526-5950,34.566141946505,-118.054643784675,2026-07-18
1184342099,EXCELLENCE COMMUNITY REHABILITATION PROGRAM LLC,EXCELLENCE COMMUNITY RESIDENTIAL PROPERTIES,6,37025 LA CONTEMPO AVE,,PALMDALE,Los Angeles,93550,323-325-7061,34.554971551781,-118.10076420107,2026-07-18
1093096000,EXCELLENT HOME CARE LLC,EXCELLENT HOME CARE II,6,37208 27TH STREET EAST,,PALMDALE,Los Angeles,93550,661-992-8054,34.558513869792,-118.0809288463,2026-07-18
1033880828,HUMBLE HAVEN RCFE LLC,HUMBLE HAVEN RCFE II,6,37801 RUDALL AVENUE,,PALMDALE,Los Angeles,93550,661-526-3200,34.5696405948,-118.082005334125,2026-07-18
1598584500,THE PROVIDENCE MANOR LLC,THE PROVIDENCE MANOR,6,3434 TAMARISK DR,,PALMDALE,Los Angeles,93551,323-680-0844,34.61766588251,-118.191660660408,2026-07-18
1730357468,IGID SENIOR CARE INC               ,BEST ELDER CARE                    ,6,37620 SIMI ST,,PALMDALE            ,Los Angeles,93552,6612092027,34.565830139707,-118.014460186481,2026-07-18
1174791396,IGID SENIOR CARE INC               ,BEST ELDER CARE III                ,6,38648 CORTINA WAY,,PALMDALE            ,Los Angeles,93552,6612092027,34.585240280528,-118.059038584148,2026-07-18
1417554726,PINK CORAL RESIDENCE LLC           ,PINK CORAL RESIDENCE II            ,6,40343 15TH ST. WEST,,PALMDALE            ,Los Angeles,93551,6614805985,34.616091383908,-118.156623718402,2026-07-18
1265153902,AAA QUALITY RESIDENTIAL CORP,AAA QUALITY RESIDENTIAL CARE FACILITY,6,7843 STANSBURY AVE,,PANORAMA CITY,Los Angeles,91402,818-433-4785,34.213361010986,-118.439981163684,2026-07-18
1992453930,ANO ONE FACILITY FOR THE ELDERLY INC,ANO ONE FACILITY FOR THE ELDERLY,6,7907 STANSBURY,,PANORAMA CITY,Los Angeles,91402,818-481-3837,34.214348063904,-118.439988875035,2026-07-18
1366190316,ANO TWO FACILITY FOR THE ELDERLY INC,ANO TWO FACILITY FOR THE ELDERLY,6,7905 STANSBURY AVE,,PANORAMA CITY,Los Angeles,91402,818-439-1822,34.214284193802,-118.439988372121,2026-07-18
1518731868,COMFORTZONECAL LLC,COMFORT ZONE CAL,6,13303 REEDLEY ST,,PANORAMA CITY,Los Angeles,91402,818-285-8860,34.226031975926,-118.42278828771,2026-07-18
1811270077,WOODMAN AVENUE CORPORATION         ,VALLEY VIEW RETIREMENT CTR         ,116,7720 WOODMAN AVE,,PANORAMA CITY       ,Los Angeles,91402,8189976756,34.210486772568,-118.430878333017,2026-07-18
1427795939,ASTORIA PARK SENIOR LIVING LLC,ASTORIA PARK SENIOR LIVING,220,925 EAST VILLA STREET,,PASADENA,Los Angeles,91106,626-796-4303,34.154318340195,-118.131402655566,2026-07-18
1043958572,DEL MAR PARK LLC,DEL MAR PARK,60,990 E DEL MAR BLVD,,PASADENA,Los Angeles,91106,626-577-0215,34.140906876019,-118.129867593818,2026-07-18
1427786862,"GRANT SERENITY HOMES OF PASADENA, INC.","GRANT SERENITY HOMES OF PASADENA, INC.",6,1745 WAGNER STREET,,PASADENA,Los Angeles,91106,626-314-2009,34.15356996197,-118.114629377664,2026-07-18
1679201016,GRANT SERENITY HOMES OF SIERRA MADRE INC,GRANT SERENITY HOMES OF SIERRA MADRE,6,425 N SIERRA MADRE BLVD,,PASADENA,Los Angeles,91107,626-314-3834,34.15374476656,-118.094279206402,2026-07-18
1750046785,PASA ALTA HOLDINGS INC,PASA ALTA,90,1790 N FAIR OAKS AVE,,PASADENA,Los Angeles,91103,6267986986,34.176415970631,-118.150708441693,2026-07-18
1720689755,PASADENA VILLA INC,PASADENA VILLA SENIOR LIVING,97,1811 N RAYMOND AVE,,PASADENA,Los Angeles,91103,6267916232,34.177071980283,-118.149192490685,2026-07-18
1891000360,"ROBSAG, INC                        ",ARBOR VISTA RET HOME               ,69,811 E WASHINGTON ST,,PASADENA            ,Los Angeles,91104,6267977296,34.168995681298,-118.1340884688,2026-07-18
1568756922,ROBSAG INC                         ,BELLA VISTA RETIREMENT             ,72,1760 N FAIR OAKS AVE,,PASADENA            ,Los Angeles,91103,6267944103,34.175902914338,-118.150704502198,2026-07-18
1528425543,GARFIELD TERRACE LLC               ,GARFIELD TERRACE LLC               ,60,1435 N GARFIELD AVE,,PASADENA            ,Los Angeles,91104,6263980527,34.170618292024,-118.143902420133,2026-07-18
1427415454,GARFIELD VILLAS LLC                ,GARFIELD VILLAS LLC                ,40,1425 N GARFIELD AVE,,PASADENA            ,Los Angeles,91104,6263983261,34.170479906802,-118.143901414305,2026-07-18
1215211305,V & E MANAGEMENT LLC               ,JASMINE TERRACE AT EL MOLINO       ,206,245 SOUTH EL MOLINO AVE,,PASADENA            ,Los Angeles,91101,6265780460,34.141573991692,-118.136867656436,2026-07-18
1033343561,HOME FOR LIFE FOUNDATION           ,MADISON HOUSE                      ,9,489 N MADISON AVE,,PASADENA            ,Los Angeles,91101,3103377417,34.154438997691,-118.138484609378,2026-07-18
1952768988,PASADENA SENIOR LIVING             ,PASADENA ADULT LIVING CENTER       ,136,1415 N GARFIELD AVE,,PASADENA            ,Los Angeles,91104,6263989647,34.169905369249,-118.143897139534,2026-07-18
1851525380,HOME FOR LIFE FOUNDATION           ,WILSON HOUSE                       ,8,54 N WILSON AVE,,PASADENA            ,Los Angeles,91106,3103377417,34.146963639253,-118.128014355026,2026-07-18
1710605472,GOLDIN ENTERPRISES,PICO RIVERA GARDENS,185,6525 ROSEMEAD BLVD,,PICO RIVERA,Los Angeles,90660,562-949-8489,33.986019112163,-118.095042211048,2026-07-18
1376921577,"PALOS VERDES VILLA, LLC            ",PALOS VERDES VILLA RET HOME        ,116,29661 S WESTERN AVE,,RANCHO PALOS VERD   ,Los Angeles,90275,3105479941,33.747184995444,-118.309679784956,2026-07-18
1548633472,PACIFIC SUNRISE HOME INC,PACIFIC SUNRISE HOME I,6,28134 LOMO DRIVE,,RANCHO PALOS VERDES,Los Angeles,90275,424-777-8602,33.778326489859,-118.393027418476,2026-07-18
1396412102,SENIOR MANOR CARE INC,SENIOR MANOR CARE,6,2011 SANTA RENA DR,,RANCHO PALOS VERDES,Los Angeles,90275,310-514-1702,33.760961952508,-118.315655998101,2026-07-18
1144919101,TERRA VERDE LIVING LLC,TERRA VERDE LIVING LLC,6,27563 LONGHILL DRIVE,,RANCHO PALOS VERDES,Los Angeles,90275,310-377-4294,33.774122588231,-118.372188833716,2026-07-18
1447958673,ALL COMFORT BOARD AND CARE INC,ALL COMFORT BOARD AND CARE,6,18757 GAULT STREET,,RESEDA,Los Angeles,91335,323-823-9000,34.199316126387,-118.542403661899,2026-07-18
1962271510,ARCHWOOD ASSISTED LIVING LLC,ARCHWOOD ASSISTED LIVING,6,17981 ARCHWOOD ST,,RESEDA,Los Angeles,91335,747-778-0208,34.192062762655,-118.52522151476,2026-07-18
1568152379,ASSISTED SENIOR CARE FACILITY INC,ASSISTED SENIOR CARE FACILITY,6,7039 CLAIRE AVE,,RESEDA,Los Angeles,91335,818-578-5958,34.198653411213,-118.550248871814,2026-07-18
1245967801,CALIFORNIA DREAM ASSISTED LIVING INC,CALIFORNIA DREAM ASSISTED LIVING,6,7043 TAMPA AVE,,RESEDA,Los Angeles,91335,818-578-3244,34.19869171651,-118.553548743275,2026-07-18
1356119358,ECLIPSE SENIOR CARE INC,ECLIPSE SENIOR CARE,6,7045 BECKFORD AVE,,RESEDA,Los Angeles,91335,559-907-8787,34.198787898849,-118.551312451508,2026-07-18
1750090296,PALACE OF JOY INC,PALACE OF JOY,6,6701 KURL WAY,,RESEDA,Los Angeles,91335,310-779-4433,34.192032545894,-118.542844969101,2026-07-18
1770237208,TNA RESIDENTIAL CARE LLC,TNA RESIDENTIAL CARE LLC,6,18627 LANARK ST,,RESEDA,Los Angeles,91335,818-593-9292,34.217500413869,-118.539300346067,2026-07-18
1114335254,CANBY RETIREMENT CORP              ,AMBASSADOR GARDEN                  ,156,7324 CANBY AVE,,RESEDA              ,Los Angeles,91335,8187053404,34.203568517325,-118.534729610446,2026-07-18
1962612432,EISENBERG VLG OF THE LA            ,EISENBERG VILLAGE - ALC            ,0,18855 VICTORY BLVD,,RESEDA              ,Los Angeles,91335,8187743386,34.186626930808,-118.543921792202,2026-07-18
1164805941,HARTLAND CARE INC                  ,HARTLAND CARE INC                  ,6,8224 ZELZAH AVE,,RESEDA              ,Los Angeles,91335,8186975363,34.219379427014,-118.523003746999,2026-07-18
1730787813,SAN GABRIEL SENIOR LIV INC,CALIFORNIA MISSION INN,85,8417 MISSION DR,,ROSEMEAD,Los Angeles,91770,626-287-0438,34.08946550176,-118.086676484945,2026-07-18
1730787813,SAN GABRIEL SENIOR LIV INC,CALIFORNIA MISSION INN - ROSE MANOR,85,4825 EARLE AVE,,ROSEMEAD,Los Angeles,91770,626-287-0438,34.090416053458,-118.085498605701,2026-07-18
1932370343,"SAN DIMAS RETMNT CNT,INC           ",SAN DIMAS RETMNT CNT               ,343,834 WEST ARROW HGWY,,SAN DIMAS           ,Los Angeles,91773,6269664718,34.106582437691,-117.82395277071,2026-07-18
1598476699,BETD SAN FERNANDO CARE LLC,BETD SAN FERNANDO CARE LLC,6,628 N LAZARD STREET,,SAN FERNANDO,Los Angeles,91340,818-493-8351,34.29566597766,-118.43938420454,2026-07-18
1851926190,ROYAL VISTA SAN GABRIEL LLC        ,ROYAL VISTA SAN GABRIEL            ,100,901 W SANTA ANITA ST,,SAN GABRIEL         ,Los Angeles,91776,6262898889,34.09523958531,-118.11197642149,2026-07-18
1447840715,ABOVE AND BEYOND CARE PROVIDERS INC,ANEW DIRECTION ADULT LIVING,72,2300 S PACIFIC AVE,,SAN PEDRO,Los Angeles,90731,310-521-9896,33.723222349641,-118.287965207495,2026-07-18
1992882534,LITTLE SIS. OF THE POOR            ,LITTLE SIS. OF THE POOR            ,62,2100 S. WESTERN AVE,,SAN PEDRO           ,Los Angeles,90732,3105480625,33.72482488571,-118.311286763433,2026-07-18
1053174466,ARDENT CHATEAU INC,ARDENT CHATEAU,6,27419 CHERRY CREEK DR,,SANTA CLARITA,Los Angeles,91354,661-313-2988,34.448537600436,-118.53557769141,2026-07-18
1255063558,A CARING TOUCH BOARD AND CARE II LLC,A CARING TOUCH BOARD AND CARE II,6,2108 OAK STREET,,SANTA MONICA,Los Angeles,90405,818-477-2990,34.013603452599,-118.462707855954,2026-07-18
1720710023,A CARING TOUCH BOARD AND CARE III LLC,A CARING TOUCH BOARD AND CARE III,6,2110 OAK STREET,,SANTA MONICA,Los Angeles,90405,818-477-2990,34.013662964112,-118.462605932012,2026-07-18
1447988381,SPECIALIZED COMMUNITY HEALTHCARE COMPANY,BENTLEY SUITES,44,851 4TH STREET,,SANTA MONICA,Los Angeles,90403,213-478-0800,34.023403364245,-118.50329822791,2026-07-18
1952092124,SANTA MONICA OPERATIONS LLC,HOLIDAY VILLA,174,1447 17TH STREET,,SANTA MONICA,Los Angeles,90404,310-829-5904,34.02530827747,-118.4815600973,2026-07-18
1184312910,CALIFORNIA CARE CENTERS INC,THE MANOR,151,1905 PICO BLVD,,SANTA MONICA,Los Angeles,90405,310-450-1748,34.019101100983,-118.470274199951,2026-07-18
1720841133,ARDENT MANOR INC,ARDENT MANOR,6,22604 PAMPLICO DR,,SAUGUS,Los Angeles,91350,661-313-2988,34.45113079364,-118.531524873586,2026-07-18
1235855180,BE WELL SENIOR LIVING II INC,BE WELL SENIOR LIVING II INC,6,5104 VARNA AVE,,SHERMAN OAKS,Los Angeles,91423,818-646-3412,34.163201062085,-118.424665582564,2026-07-18
1326764267,BE WELL SENIOR LIVING INC,BE WELL SENIOR LIVING INC,6,14739 MORRISON STREET,,SHERMAN OAKS,Los Angeles,91403,323-646-8858,34.160352178924,-118.454430307473,2026-07-18
1568030351,COLONY CARE OF SHERMAN OAKS / VALLEY GLEN LLC,COTTAGES AT THE COLONY OF SHERMAN OAKS #1,6,5416 TYRONE AVE,,SHERMAN OAKS,Los Angeles,91401,8184793700,34.169147687112,-118.44432290571,2026-07-18
1568030351,COLONY CARE OF SHERMAN OAKS / VALLEY GLEN LLC,COTTAGES AT THE COLONY OF SHERMAN OAKS #2,6,5420 TYRONE AVE,,SHERMAN OAKS,Los Angeles,91401,8184793700,34.169283599672,-118.444322402796,2026-07-18
1568030351,COLONY CARE OF SHERMAN OAKS / VALLEY GLEN LLC,COTTAGES AT THE COLONY OF SHERMAN OAKS #3,6,5426 TYRONE AVE,,SHERMAN OAKS,Los Angeles,91401,8184793700,34.169420224693,-118.444321899882,2026-07-18
1568030351,COLONY CARE OF SHERMAN OAKS / VALLEY GLEN LLC,COTTAGES AT THE COLONY OF SHERMAN OAKS #4,6,5430 TYRONE AVE,,SHERMAN OAKS,Los Angeles,91401,8184793700,34.169555466701,-118.444321480787,2026-07-18
1568030351,COLONY CARE OF SHERMAN OAKS / VALLEY GLEN LLC,COTTAGES AT THE COLONY OF SHERMAN OAKS #5,6,5436 TYRONE AVE,,SHERMAN OAKS,Los Angeles,91401,8184793700,34.169692510818,-118.444320894053,2026-07-18
1639791288,CARMEL OAKS ASSISTED LIVING        ,CARMEL OAKS ASSISTED LIVING        ,6,4607 LENNOX AVE,,SHERMAN OAKS        ,Los Angeles,91423,7604000947,34.155045386476,-118.44545085842,2026-07-18
1043097264,CASA PAZ INC,CASA PAZ,7,5249 BATAVIA RD,,SOUTH GATE,Los Angeles,90280,562-889-7345,33.937920734257,-118.179505308242,2026-07-18
1972906584,BAJ MANAGEMENT INC                 ,PROSPECT MANOR RETIREMENT          ,999,800 PROSPECT AVE,,SOUTH PASADENA      ,Los Angeles,91030,6267991141,34.116565787288,-118.158493721,2026-07-18
1033891320,A & A ASSISTED LIVING HOMES INC,A & A ASSISTED LIVING HOMES INC,6,9857 LA TUNA CANYON RD,,SUN VALLEY,Los Angeles,91352,818-726-0019,34.234872494934,-118.346053221424,2026-07-18
1184306441,AMORE VILLA LLC,AMORE VILLA,6,8455 SPRINGFORD DRIVE,,SUN VALLEY,Los Angeles,91352,818-425-4976,34.223711487941,-118.351027294226,2026-07-18
1154029080,BEST CHOICE SENIOR CARE INC,BEST CHOICE SENIOR CARE,6,11159 COHASSET STREET,,SUN VALLEY,Los Angeles,91352,818-433-1682,34.206659218393,-118.374298810202,2026-07-18
1528745965,CACTUS FRONT HOMES LLC,CACTUS FRONT HOMES LLC,6,10187 WEALTHA AVE,,SUN VALLEY,Los Angeles,91352,747-223-2127,34.255571395278,-118.377146058892,2026-07-18
1609637313,HOLLYWOOD HEALTHY LIVING LLC,HOLLYWOOD HEALTHY LIVING LLC,6,8002 HOLLYWOOD WAY,,SUN VALLEY,Los Angeles,91352,818-395-1905,34.216373383168,-118.344886125226,2026-07-18
1861262461,SOLVITA RESIDENTIAL CARE INC,SOLVITA RESIDENTIAL CARE,6,7939 APPERSON ST,,SUNLAND,Los Angeles,91040,818-518-3043,34.256054067172,-118.306200959862,2026-07-18
1912675638,SUNLAND MANOR INC,SUNLAND MANOR INC,98,10540 SHERMAN GROVE AVE,,SUNLAND,Los Angeles,91040,718-753-9505,34.260883133049,-118.3200901087,2026-07-18
1508114505,ABBEY ROAD VILLA LLC,ABBEY ROAD VILLA LLC,78,14132 HUBBARD STREET,,SYLMAR,Los Angeles,91342,8188370077,34.298060268302,-118.440782641266,2026-07-18
1497517148,BOARD AND CARE AYC INC,BOARD AND CARE AYC,6,14950 POLK ST,,SYLMAR,Los Angeles,91342,747-246-4307,34.299793059146,-118.458421853584,2026-07-18
1144929324,TERNER CARE,TERNER CARE,6,13800 WHEELER AVENUE,,SYLMAR,Los Angeles,91342,818-665-9631,34.322750589029,-118.44100819828,2026-07-18
1639722002,GOLDEN LIVING IN SYLMAR INC.       ,GOLDEN ASSISTED LIVING             ,6,14060 ASTORIA STREET,,SYLMAR              ,Los Angeles,91342,8183671947,34.310635428089,-118.439709422383,2026-07-18
1871219717,BE WELL SENIOR LIVING II INC,BE WELL SENIOR LIVING II INC,6,5711 BECKFORD AVE,,TARZANA,Los Angeles,91356,818-578-5839,34.174697806209,-118.551491069864,2026-07-18
1891498622,SUMMIT TARZANA OPERATIONS LLC,SAVANT OF TARZANA,176,5711 RESEDA BLVD,,TARZANA,Los Angeles,91356,818-996-2022,34.174875921651,-118.536036935885,2026-07-18
1720685720,TARZANA SENIOR LIVING INC,TARZANA SENIOR LIVING INC,6,5236 OTIS AVE,,TARZANA,Los Angeles,91356,8185146707,34.166847944337,-118.53550753488,2026-07-18
1356707533,AVANTGARDE SENIOR LIVING           ,AVANTGARDE SR LVNG TARZANA         ,138,5645 LINDLEY AVE,,TARZANA             ,Los Angeles,91356,8188810055,34.173660880967,-118.527319337487,2026-07-18
1427676055,SANTA ANITA ASSISTED LIVING LLC,SANTA ANITA ASSISTED LIVING,150,5600 GRACEWOOD AVENUE,,TEMPLE CITY,Los Angeles,91780,6264426410,34.103599024985,-118.045881007819,2026-07-18
1245929207,"AMALFI LIVING, INC","AMALFI LIVING, INC",6,23518 EVALYN AVE,,TORRANCE,Los Angeles,90505,424-250-9123,33.81222387022,-118.358889603223,2026-07-18
1326715087,GOLDEN CARE LIVING INC,GOLDEN CARE LIVING III,6,1308 HICKORY AVE,,TORRANCE,Los Angeles,90503,310-787-8369,33.835063508635,-118.334578647434,2026-07-18
1881361558,SANTA FE HOME CARE INC,SANTA FE HOME CARE II,6,2255 SANTA FE AVE,,TORRANCE,Los Angeles,90501,424-558-8285,33.822063973091,-118.322135963627,2026-07-18
1467200683,SOFT HEART ASSISTED LIVING LLC,SOFT HEART ASSISTED LIVING,6,3342 ARTESIA BLVD,,TORRANCE,Los Angeles,90504,310-977-8599,33.872758771234,-118.332560452787,2026-07-18
1871166645,MADISON RETIREMENT FACILITY INC,VILLA SORRENTO,145,23450 MADISON ST,,TORRANCE,Los Angeles,90505,310-539-6826,33.81305833059,-118.347483006468,2026-07-18
1316171846,HFL HARBOR GATEWAY HOMES           ,218TH STREET HOUSE                 ,6,1418 WEST 218TH STREET,,TORRANCE            ,Los Angeles,90501,3103377417,33.830275807451,-118.302308655485,2026-07-18
1952535486,HFL HARBOR GATEWAY HOMES           ,223RD STREET HOUSE                 ,6,1435 WEST 223RD STREET,,TORRANCE            ,Los Angeles,90501,3103377417,33.824555242353,-118.302874936863,2026-07-18
1770717209,HOME FOR LIFE FOUNDATION           ,DENKER HOUSE                       ,8,20902 DENKER AVE,,TORRANCE            ,Los Angeles,90501,3103377417,33.839789938107,-118.303892919004,2026-07-18
1730350042,ADF INVESTMENTS INC.               ,HUNTINGTON RETIREMENT HOTEL        ,0,20920 EARL ST,,TORRANCE            ,Los Angeles,90503,3103705828,33.839906781837,-118.358005731533,2026-07-18
1689808115,HFL HARBOR GATEWAY HOMES           ,MARIPOSA HOUSE                     ,6,21218 MARIPOSA AVE,,TORRANCE            ,Los Angeles,90502,3103377417,33.836411276756,-118.298152404976,2026-07-18
