"age","asian","black","divorced","educ","exper","faminc","female","hrswork","insure","married","mcaid","mcare","metro","midwest","nchild","northeast","single","south","union","wage","west","white"
26,0,0,0,16,4,2420,1,40,1,0,0,0,1,0,0,1,1,0,1,12.98,0,1
28,0,0,0,12,10,16640,0,40,0,0,0,0,1,0,0,1,1,0,0,8,0,1
33,0,0,0,12,15,16640,0,40,0,0,0,0,1,0,0,1,1,0,0,8,0,1
28,0,0,0,16,6,0,1,47,0,0,0,0,1,0,0,1,1,0,0,18,0,1
36,0,0,0,12,18,0,0,50,0,0,0,0,1,0,0,1,1,0,0,8,0,1
61,0,0,0,5,50,0,0,50,0,0,0,0,1,0,1,1,1,0,0,8.5,0,1
57,0,0,0,12,39,10000,1,40,1,1,0,0,1,0,0,1,0,0,1,13,0,1
32,0,0,0,20,6,0,1,55,1,0,0,0,1,0,0,1,1,0,0,43.71,0,1
33,0,0,0,16,11,0,0,50,1,0,0,0,1,0,0,1,1,0,0,34.62,0,1
30,1,0,0,18,6,0,1,50,1,0,0,0,1,0,0,1,1,0,0,32.7,0,0
31,0,0,0,20,5,67005,1,40,1,0,0,0,1,0,0,1,1,0,0,31.25,0,1
26,0,0,0,16,4,39005,1,40,1,0,0,0,1,0,0,1,1,0,0,36.05,0,1
31,1,0,0,18,7,185760,1,60,1,1,0,0,1,0,0,1,0,0,0,48.08,0,0
31,1,0,0,18,7,150760,0,50,1,1,0,0,1,0,0,1,0,0,0,57.7,0,0
43,0,0,0,16,21,70032,0,35,1,1,0,0,1,0,0,1,0,0,0,39.54,0,1
41,0,0,0,18,17,400032,1,40,1,1,0,0,1,0,0,1,0,0,0,24.02,0,1
50,0,0,1,16,28,0,1,40,1,0,0,0,1,0,0,1,0,0,0,19.23,0,1
32,0,0,0,20,6,0,0,20,1,0,0,0,1,0,0,1,1,0,0,50,0,1
26,0,0,0,18,2,0,1,50,1,0,0,0,1,0,0,1,1,0,0,35.76,0,1
30,0,0,0,16,8,0,0,40,0,1,0,0,1,0,1,1,0,0,0,38.45,0,1
22,0,0,0,16,0,0,1,50,0,0,0,0,1,0,0,1,1,0,0,17.3,0,1
23,0,0,0,16,1,0,1,40,0,0,0,0,1,0,0,1,1,0,0,15.5,0,1
26,0,0,0,16,4,24087,0,40,0,0,0,0,1,0,0,1,1,0,0,23.55,0,1
33,0,0,0,16,11,0,1,50,1,0,0,0,1,0,0,1,1,0,0,17.3,0,1
31,0,0,0,18,7,0,0,40,1,0,0,0,1,0,0,1,1,0,1,43.28,0,1
36,0,1,0,16,14,53004,0,40,1,1,0,0,1,0,3,1,0,0,0,17.77,0,0
37,0,1,0,14,17,109213,1,32,1,1,0,0,1,0,3,1,0,0,0,48.06,0,0
35,0,1,0,13,16,0,0,40,0,0,0,0,1,0,2,1,1,0,1,9,0,0
38,0,1,0,13,19,0,1,40,1,0,0,0,1,0,1,1,1,0,0,11.23,0,0
28,0,1,0,18,4,0,1,40,1,0,0,0,1,0,0,1,1,0,1,21.63,0,0
36,0,0,0,16,14,65075,1,40,1,1,0,0,1,0,2,1,0,0,1,31.25,0,1
41,0,0,0,16,19,70000,0,40,1,1,0,0,1,0,2,1,0,0,0,31.25,0,1
38,1,0,0,18,14,0,0,40,1,1,0,0,1,0,0,1,0,0,0,47.13,0,0
30,1,0,0,16,8,100000,1,40,1,1,0,0,1,0,1,1,0,0,1,40,0,0
34,1,0,0,18,10,79500,0,60,1,1,0,0,1,0,1,1,0,0,1,32.05,0,0
40,0,0,0,16,18,10000,0,40,1,1,0,0,1,0,2,1,0,0,1,24.05,0,1
42,0,0,0,12,24,30000,1,40,1,1,0,0,1,0,0,1,0,0,0,24.02,0,1
45,0,0,0,12,27,39615,0,25,1,1,0,0,1,0,0,1,0,0,0,48,0,1
45,0,0,0,14,25,0,0,40,0,1,1,0,1,0,3,1,0,0,0,20,0,1
36,0,0,0,12,18,36428,1,40,0,0,0,0,1,0,2,1,1,0,0,24.02,0,1
19,0,0,0,12,1,29428,0,40,0,0,1,0,1,0,0,1,1,0,0,12.01,0,1
51,0,0,0,16,29,22200,1,40,0,1,1,0,1,0,1,1,0,0,0,7.5,0,1
36,0,1,0,13,17,56265,0,40,1,1,0,0,1,0,0,1,0,0,0,23,0,0
32,0,1,0,16,10,44750,1,35,1,1,0,0,1,0,0,1,0,0,0,32.86,0,0
56,0,0,0,13,37,110076,0,40,1,1,0,0,1,0,2,1,0,0,1,25.5,0,1
51,0,0,0,14,31,110074,1,40,1,1,0,0,1,0,2,1,0,0,0,26.45,0,1
34,0,0,0,16,12,100144,1,40,1,0,0,0,1,0,0,1,1,0,0,26,0,1
24,0,0,0,14,4,160147,0,0,0,0,0,0,1,0,0,1,1,0,0,10.4,0,1
38,0,0,0,12,20,0,0,40,0,1,0,0,1,0,1,1,0,0,0,30,0,1
55,0,0,0,12,37,0,0,40,1,1,0,0,1,0,0,1,0,0,0,7.5,0,1
49,0,0,0,16,27,4010,1,52,0,1,0,0,1,0,2,1,0,0,0,12.5,0,1
61,0,0,0,12,43,118000,0,35,1,1,0,0,1,0,1,1,0,0,0,20,0,1
59,0,0,0,20,33,67000,1,35,1,1,0,0,1,0,1,1,0,0,1,18.25,0,1
33,0,0,0,16,11,115000,0,35,0,0,0,0,1,0,0,1,1,0,0,24,0,1
52,0,0,0,16,30,0,0,40,1,0,0,0,1,0,0,1,1,0,0,25,0,1
38,1,0,0,16,16,0,0,40,1,1,0,0,1,0,1,1,0,0,0,21,0,0
38,0,0,0,16,16,40000,1,35,1,1,0,0,1,0,2,1,0,0,0,32.43,0,1
47,0,0,0,13,28,59000,0,40,1,1,0,0,1,0,2,1,0,0,1,21.95,0,1
56,0,1,0,12,38,65001,1,35,1,1,0,0,1,0,0,1,0,0,0,17.25,0,0
56,0,1,0,18,32,41301,0,35,1,1,0,0,1,0,0,1,0,0,1,32,0,0
42,0,0,0,13,23,24000,1,40,1,1,0,0,1,0,0,1,0,0,0,18.45,0,1
39,0,1,0,14,19,0,1,45,1,0,0,0,1,0,0,1,1,0,0,5.56,0,0
47,1,0,0,20,21,0,1,40,1,0,0,0,1,0,0,1,1,0,0,29.13,0,0
24,1,0,0,16,2,93741,0,50,1,0,0,0,1,0,0,1,1,0,0,11.52,0,0
42,0,0,0,13,23,0,1,40,0,0,1,0,1,0,0,1,1,0,0,16.5,0,1
57,1,0,0,16,35,112784,1,40,1,1,0,0,1,0,2,1,0,0,0,13,0,0
24,1,0,0,13,5,145825,0,40,1,0,0,0,1,0,0,1,1,0,0,9,0,0
45,0,0,1,16,23,0,1,40,1,0,0,0,1,0,0,1,0,0,1,31.25,0,1
46,0,0,0,16,24,140010,0,60,1,1,0,0,1,0,3,1,0,0,0,22.43,0,1
48,0,0,0,20,22,70407,1,40,1,1,0,0,1,0,3,1,0,0,1,67.3,0,1
41,0,0,0,16,19,0,1,40,1,0,0,0,1,0,0,1,1,0,0,41.33,0,1
54,0,0,0,12,36,0,0,40,1,1,0,0,1,0,1,1,0,0,1,11.85,0,1
34,0,0,0,18,10,0,0,40,1,0,0,0,1,0,0,1,1,0,1,56,0,1
59,0,0,1,13,40,0,1,52,1,0,1,0,1,0,0,1,0,0,0,23,0,1
47,1,0,0,12,29,6,0,39,1,1,0,0,1,0,2,1,0,0,0,25.64,0,0
55,0,0,0,18,31,33000,1,38,1,1,0,0,1,0,1,1,0,0,0,38.97,0,1
61,0,0,0,16,39,77000,0,40,1,1,0,0,1,0,1,1,0,0,0,15.88,0,1
32,0,0,0,16,10,20000,0,45,1,1,0,0,1,0,2,1,0,0,0,38.47,0,1
44,0,0,0,12,26,2000,0,40,1,1,0,0,1,0,2,1,0,0,1,48.08,0,1
51,0,0,0,20,25,156651,0,60,1,1,0,0,1,0,2,1,0,0,0,32.05,0,1
25,0,0,0,16,3,212376,1,40,1,0,0,0,1,0,0,1,1,0,0,26,0,1
52,0,0,0,14,32,56400,0,45,1,1,0,0,1,0,1,1,0,0,0,33.33,0,1
50,0,0,0,12,32,88456,1,40,1,1,0,0,1,0,1,1,0,0,0,16.5,0,1
29,0,0,0,16,7,142378,0,40,1,0,0,1,1,0,0,1,1,0,0,23.3,0,1
49,0,0,0,13,30,50000,0,40,1,1,0,0,1,0,3,1,0,0,1,47.13,0,1
27,0,0,0,16,5,110000,1,40,1,0,0,0,1,0,0,1,1,0,1,14.43,0,1
46,0,0,0,14,26,0,0,40,1,1,0,0,1,0,3,1,0,0,1,30,0,1
52,0,0,0,14,32,40000,0,40,1,1,0,0,1,0,4,1,0,0,1,53,0,1
32,0,0,0,16,10,40000,1,40,1,1,0,0,1,0,1,1,0,0,0,20.77,0,1
35,0,0,0,16,13,40005,0,41,1,1,0,0,1,0,1,1,0,0,0,19.9,0,1
47,0,1,0,12,29,75281,1,40,1,1,0,0,1,0,2,1,0,0,0,14,0,0
26,0,1,0,16,4,10036,1,35,1,0,0,0,1,0,0,1,1,0,0,22.86,0,0
44,1,0,0,16,22,30000,1,35,1,1,0,0,1,0,2,1,0,0,0,12.5,0,0
37,1,0,0,16,15,0,0,50,0,1,0,0,1,0,1,1,0,0,0,10,0,0
46,0,0,0,13,27,43059,0,48,1,1,0,0,1,0,2,1,0,0,1,36,0,1
43,0,0,0,14,23,171202,1,36,1,0,0,0,1,0,0,1,1,0,0,16.5,0,1
64,0,0,0,18,40,0,0,40,1,0,0,0,1,0,0,1,1,0,0,8.65,0,1
38,0,0,1,18,14,0,1,38,1,0,0,0,1,0,2,1,0,0,1,40.47,0,1
40,0,0,0,13,21,5,0,40,0,1,0,0,1,0,0,1,0,0,0,35,0,1
36,0,0,0,14,16,0,0,40,0,0,0,0,1,0,0,1,1,0,0,24.05,0,1
56,0,0,0,18,32,109000,1,40,0,1,0,0,1,0,1,1,0,0,0,19.95,0,1
60,0,0,0,13,41,25169,0,40,0,1,0,0,1,0,1,1,0,0,0,19.23,0,1
49,0,0,0,12,31,0,0,40,1,1,0,0,1,0,3,1,0,0,1,28.85,0,1
48,0,0,0,12,30,0,0,50,0,0,0,0,1,0,0,1,1,0,0,16,0,1
60,0,0,1,13,41,0,1,50,0,0,0,0,1,0,0,1,0,0,0,15,0,1
54,0,0,0,21,27,51084,0,40,1,1,0,0,1,0,0,1,0,0,1,41.35,0,1
45,0,0,0,18,21,165000,1,40,1,1,0,0,1,0,0,1,0,0,0,44.22,0,1
47,0,0,0,16,25,65208,1,40,1,0,0,0,1,0,0,1,1,0,0,21,0,1
54,0,0,0,18,30,32084,0,45,1,1,0,0,1,0,1,1,0,0,0,64.11,0,1
58,0,0,0,12,40,322581,1,40,1,1,0,0,1,0,1,1,0,0,1,20.25,0,1
31,0,0,1,18,7,265422,1,40,0,0,0,0,1,0,0,1,0,0,1,14.4,0,1
51,0,0,0,18,27,91946,1,60,1,1,1,0,1,0,1,1,0,0,0,15.38,0,1
31,0,0,1,12,13,0,1,40,0,0,1,0,1,0,2,1,0,0,0,19.23,0,1
36,0,0,0,18,12,75008,1,40,1,1,0,0,1,0,3,1,0,0,1,44.22,0,1
40,0,0,0,18,16,53740,0,40,1,1,0,0,1,0,3,1,0,0,0,24.5,0,1
39,0,0,0,20,13,11000,1,50,1,1,0,0,1,0,3,1,0,0,0,35.38,0,1
42,0,0,0,12,24,130455,0,40,1,1,0,0,1,0,3,1,0,0,0,24.02,0,1
45,0,0,0,18,21,54115,0,60,1,1,0,0,1,0,2,1,0,0,0,29.17,0,1
44,0,0,0,20,18,100081,1,40,1,1,0,0,1,0,2,1,0,0,0,37.5,0,1
58,0,1,0,13,39,38000,1,70,1,0,0,0,1,0,0,1,1,0,1,21.97,0,0
41,0,0,0,16,19,120000,0,40,1,1,0,0,1,0,3,1,0,0,0,24.5,0,1
54,0,0,0,16,32,120000,1,40,1,1,0,0,1,0,3,1,0,0,0,44.22,0,1
26,0,0,0,13,7,182000,0,40,0,0,0,0,1,0,0,1,1,0,0,31.25,0,1
24,0,0,0,14,4,148000,1,40,1,0,0,0,1,0,0,1,1,0,0,11.52,0,1
33,0,0,0,18,9,72000,0,50,1,1,0,0,1,0,2,1,0,0,0,13.84,0,1
37,0,0,0,18,13,145000,1,35,1,1,0,0,1,0,2,1,0,0,1,39.57,0,1
33,0,0,0,16,11,38000,0,50,1,1,0,0,1,0,0,1,0,0,0,34.6,0,1
37,0,0,0,16,15,52000,1,40,1,1,0,0,1,0,0,1,0,0,0,44.22,0,1
48,0,0,0,16,26,100,0,35,1,1,0,0,1,0,2,1,0,0,1,54.94,0,1
54,0,0,0,21,27,79224,0,55,1,1,0,0,1,0,3,1,0,0,0,52.45,0,1
54,0,0,0,16,32,217224,1,45,1,1,0,0,1,0,3,1,0,0,0,31.2,0,1
49,0,0,0,14,29,12488,1,40,1,1,0,0,1,0,1,1,0,0,0,14.9,0,1
32,0,0,0,14,12,125400,1,38,1,1,0,0,1,0,2,1,0,0,1,35.42,0,1
33,0,0,0,18,9,70500,0,38,1,1,0,0,1,0,2,1,0,0,0,63.26,0,1
58,0,0,0,16,36,21828,1,50,1,1,0,0,1,0,1,1,0,0,0,57.7,0,1
24,0,1,0,13,5,0,0,40,0,0,0,0,1,0,0,1,1,0,0,7,0,0
38,0,0,0,16,16,0,0,50,1,1,0,0,1,0,3,1,0,0,0,57.7,0,1
55,0,0,0,18,31,7,0,45,1,1,0,0,1,0,2,1,0,0,0,49.16,0,1
32,0,0,0,12,14,93504,0,60,0,0,0,0,1,0,0,1,1,0,0,17.6,0,1
26,0,0,0,16,4,115004,1,40,1,0,0,0,1,0,0,1,1,0,0,20.67,0,1
23,0,0,0,13,4,42715,0,40,1,0,0,0,1,0,0,1,1,0,0,15,0,1
63,0,0,0,18,39,0,0,35,1,0,0,0,1,0,0,1,1,0,1,24.71,0,1
25,0,0,0,16,3,0,1,50,1,0,0,0,1,0,0,1,1,0,0,16,0,1
36,0,0,0,16,14,0,0,40,1,0,0,0,1,0,0,1,1,0,0,72.13,0,1
32,0,0,0,16,10,36050,0,40,1,1,0,0,1,0,0,1,0,0,0,57.7,0,1
46,0,0,0,12,28,0,0,40,1,0,0,0,1,0,0,1,1,0,1,19.67,0,1
49,0,0,1,12,31,4600,1,40,1,0,0,0,1,0,2,1,0,0,1,18.12,0,1
49,0,1,0,13,30,63016,0,48,1,1,0,0,1,0,1,1,0,0,1,35,0,0
25,0,0,0,16,3,0,1,40,1,0,0,0,1,0,0,1,1,0,0,23.08,0,1
64,0,0,0,12,46,75006,1,40,1,1,0,0,1,0,1,1,0,0,1,19,0,1
65,0,0,0,14,45,67006,0,40,1,1,0,0,1,0,1,1,0,0,1,15,0,1
24,0,0,0,13,5,82010,0,40,1,0,0,0,1,0,0,1,1,0,0,10.32,0,1
53,0,0,0,16,31,50002,0,40,1,1,0,0,1,0,0,1,0,0,0,50,0,1
52,0,0,0,16,30,104000,1,40,1,1,0,0,1,0,0,1,0,0,0,24.05,0,1
21,0,0,0,14,1,101442,0,36,1,0,0,0,1,0,0,1,1,0,0,10.5,0,1
50,0,0,1,14,30,9000,1,46,1,0,0,0,1,0,1,1,0,0,1,44.62,0,1
45,1,0,0,18,21,140454,0,40,1,1,0,0,1,0,1,1,0,0,1,10,0,0
37,1,0,0,16,15,213348,1,40,1,1,0,0,1,0,1,1,0,0,0,24.02,0,0
57,0,0,0,14,37,200020,1,38,1,1,0,0,1,0,0,1,0,0,1,20.25,0,1
60,0,0,0,12,42,100020,0,38,1,1,0,0,1,0,0,1,0,0,1,50.61,0,1
52,0,0,0,12,34,48785,1,40,1,1,0,0,1,0,0,1,0,0,1,16.5,0,1
29,1,0,0,18,5,0,0,40,1,0,0,0,1,0,0,1,1,0,0,23.55,0,0
23,0,0,0,16,1,0,0,40,1,0,0,0,1,0,0,1,1,0,0,19.23,0,1
60,0,0,1,14,40,0,0,40,0,0,0,0,1,0,0,1,0,0,0,10,0,1
54,0,0,0,13,35,0,0,50,0,0,0,0,1,0,0,1,1,0,0,31.92,0,1
39,0,0,0,16,17,40000,0,40,1,1,0,0,1,0,3,1,0,0,0,19.23,0,1
39,0,0,0,16,17,40405,1,40,1,1,0,0,1,0,3,1,0,0,1,19.23,0,1
24,0,0,0,18,0,0,1,40,1,0,0,0,1,0,0,1,1,0,0,21.25,0,1
23,0,0,0,13,4,0,1,52,1,0,0,0,1,0,0,1,1,0,0,13,0,1
34,0,0,1,14,14,0,0,60,1,0,0,0,1,0,0,1,0,0,0,16,0,1
29,0,0,0,16,7,0,1,40,1,0,0,0,1,0,0,1,1,0,0,25,0,1
23,0,0,0,16,1,0,1,40,1,0,0,0,1,0,0,1,1,0,1,17.5,0,1
33,0,0,0,16,11,0,0,50,1,0,0,0,1,0,0,1,1,0,0,55,0,1
46,0,0,0,18,22,80202,1,45,1,1,0,0,1,0,2,1,0,0,1,21.36,0,1
40,0,0,0,18,16,86601,0,40,1,1,0,0,1,0,2,1,0,0,1,38.45,0,1
63,0,0,0,13,44,36375,1,40,1,1,0,0,1,0,0,1,0,0,0,23,0,1
52,0,0,0,16,30,20289,1,40,1,0,0,0,1,0,1,1,1,0,0,13.75,0,1
25,0,0,0,16,3,0,0,40,1,0,0,0,1,0,0,1,1,0,1,23.3,0,1
41,0,0,0,14,21,64028,1,45,1,1,0,0,1,0,1,1,0,0,0,19.81,0,1
49,0,0,0,12,31,42025,0,55,1,1,0,0,1,0,1,1,0,0,0,12.73,0,1
43,0,0,1,16,21,0,0,35,0,0,0,0,1,0,0,1,0,0,0,49.46,0,1
45,0,0,0,12,27,21923,0,40,1,1,0,0,1,0,0,1,0,0,0,11.85,0,1
40,0,0,0,14,20,30000,1,12,1,1,0,0,1,0,0,1,0,0,1,80.08,0,1
50,0,0,0,12,32,0,0,30,0,0,0,0,1,0,0,1,1,0,0,34,0,1
41,0,0,0,16,19,0,0,40,0,0,0,0,1,0,0,1,1,0,0,10,0,1
40,0,0,0,20,14,0,0,40,1,0,0,0,1,0,0,1,1,0,1,43.75,0,1
50,0,0,0,14,30,19751,0,40,1,0,0,0,1,0,0,1,1,0,1,30,0,1
47,0,0,1,13,28,0,0,40,1,0,0,0,1,0,0,1,0,0,0,46.63,0,1
50,0,0,0,13,31,0,0,50,1,0,0,0,1,0,0,1,1,0,1,24,0,1
46,0,0,0,12,28,6000,0,50,1,1,0,0,1,0,2,1,0,0,1,23.08,0,1
32,1,0,0,21,5,0,0,40,1,0,0,0,1,0,0,1,1,0,0,24.05,0,0
61,0,0,0,16,39,23433,0,45,1,1,1,0,1,0,0,1,0,0,0,42.73,0,1
38,0,0,0,16,16,0,1,40,1,0,0,0,1,0,0,1,1,0,1,26.55,0,1
51,0,0,0,11,34,200,1,35,1,1,1,0,1,0,0,1,0,0,1,13.54,0,1
34,0,0,1,18,10,0,1,40,1,0,0,0,1,0,2,1,0,0,1,33.13,0,1
29,0,0,0,18,5,0,0,30,0,0,0,0,1,0,0,1,1,0,1,26.67,0,1
20,0,0,0,13,1,71626,0,40,0,0,0,0,1,0,0,1,1,0,0,12,0,1
46,0,0,0,16,24,0,0,50,1,1,0,0,1,0,4,1,0,0,0,57.7,0,1
52,0,0,0,12,34,0,1,39,1,0,0,0,1,0,0,1,1,0,1,16.75,0,1
54,0,0,1,12,36,1000,1,40,1,0,0,0,1,0,1,1,0,0,0,40,0,1
38,0,0,0,12,20,0,0,40,1,0,0,0,1,0,0,1,1,0,1,12,0,1
61,0,0,0,16,39,24439,0,54,1,1,0,0,1,0,0,1,0,0,0,39.17,0,1
28,1,0,0,20,2,3653,1,40,1,0,0,0,1,0,0,1,1,0,0,36.05,0,0
75,0,0,0,12,57,14995,0,66,1,1,0,1,1,0,1,1,0,0,0,8.01,0,1
35,0,0,0,13,16,76126,0,40,0,0,0,0,1,0,0,1,1,0,0,14,0,1
50,0,0,0,16,28,118169,1,45,1,1,0,0,1,0,1,1,0,0,0,6.67,0,1
43,0,1,0,13,24,57199,0,40,1,1,0,0,1,0,0,1,0,0,0,72.13,0,0
41,0,1,0,18,17,47199,1,40,1,1,0,0,1,0,0,1,0,0,0,43.28,0,0
50,0,0,0,16,28,28370,0,65,1,1,0,0,1,0,1,1,0,0,0,22.77,0,1
58,0,0,1,16,36,0,0,40,1,0,0,0,1,0,0,1,0,0,0,48.08,0,1
70,0,1,0,21,43,21199,1,50,0,1,0,1,1,0,0,1,0,0,0,15.38,0,0
59,0,0,0,16,37,40000,0,60,1,1,0,0,1,0,3,1,0,0,0,48.08,0,1
45,0,0,0,14,25,183000,1,40,1,1,0,0,1,0,3,1,0,0,0,11.25,0,1
53,0,0,0,18,29,100477,1,40,1,1,0,0,1,0,0,1,0,0,0,72.13,0,1
58,0,0,0,18,34,180477,0,40,1,1,0,0,1,0,0,1,0,0,0,43.28,0,1
54,0,0,0,12,36,0,0,40,1,1,0,0,1,0,3,1,0,0,0,25,0,1
28,0,0,0,12,10,51006,0,45,1,1,0,0,1,0,0,1,0,0,0,10.5,0,1
27,0,0,0,18,3,25002,1,40,1,1,0,0,1,0,0,1,0,0,0,24.52,0,1
59,0,0,0,13,40,100008,1,35,1,1,0,0,1,0,0,1,0,0,0,20,0,1
62,0,0,0,16,40,28372,0,62,1,1,0,0,1,0,0,1,0,0,0,21.11,0,1
42,0,0,1,16,20,0,1,40,0,0,0,0,1,0,2,1,0,0,0,7.5,0,1
49,0,0,0,12,31,0,0,40,1,0,0,0,1,0,0,1,1,0,0,12.5,0,1
58,0,1,1,20,32,0,0,50,1,0,0,0,1,0,0,1,0,0,0,57.7,0,0
85,0,1,0,12,67,0,1,40,1,0,0,0,1,0,1,1,1,0,0,6.25,0,0
45,0,1,0,16,23,112143,1,40,1,1,0,0,1,0,1,1,0,0,0,25,0,0
44,0,0,0,20,18,32643,0,40,1,1,0,0,1,0,1,1,0,0,0,25,0,1
30,0,0,0,20,4,60700,0,40,1,1,0,0,1,0,0,1,0,0,1,36.88,0,1
29,0,0,0,20,3,63700,1,40,1,1,0,0,1,0,0,1,0,0,1,37.5,0,1
56,0,0,1,16,34,0,0,50,1,0,0,0,1,0,0,1,0,0,0,51.92,0,1
25,0,0,0,16,3,0,0,45,1,0,0,0,1,0,0,1,1,0,0,23.07,0,1
31,0,0,0,13,12,0,0,40,1,0,0,0,1,0,0,1,1,0,0,18,0,1
25,0,0,0,16,3,90000,1,40,1,0,0,0,1,0,1,1,1,0,0,20,0,1
21,0,0,0,12,3,16000,0,40,1,0,0,0,1,0,0,1,1,0,0,12,0,1
51,0,0,1,13,32,18150,1,40,0,0,0,0,1,0,1,1,0,0,0,7.5,0,1
25,0,0,0,13,6,15600,1,27,0,0,0,0,1,0,0,1,1,0,0,7.5,0,1
34,0,0,0,12,16,8640,0,80,1,1,0,0,1,0,2,1,0,0,0,18,0,1
58,0,0,0,13,39,0,0,35,1,0,0,0,1,0,0,1,1,0,0,25,0,1
29,0,1,1,12,11,0,1,40,1,0,0,0,1,0,1,1,0,0,0,16.83,0,0
25,0,1,0,14,5,32000,0,0,1,0,0,0,1,0,0,1,1,0,0,8,0,0
34,1,0,0,16,12,35010,0,60,0,1,0,0,1,0,0,1,0,0,0,9,0,0
31,1,0,0,16,9,150000,1,40,0,1,0,0,1,0,0,1,0,0,0,9,0,0
43,1,0,0,18,19,10583,0,50,1,1,0,0,1,0,2,1,0,0,0,57.7,0,0
37,0,0,0,16,15,700,0,40,0,1,0,0,1,0,3,1,0,0,0,12.02,0,1
62,0,0,0,12,44,0,0,40,0,0,0,0,1,0,0,1,1,0,0,13,0,1
50,1,0,0,11,33,28000,0,50,1,1,0,0,1,0,2,1,0,0,0,7.75,0,0
42,0,0,0,20,16,52923,0,40,1,1,0,0,1,0,1,1,0,0,0,62.5,0,1
33,0,0,0,16,11,131423,1,40,1,1,0,0,1,0,1,1,0,0,0,24.05,0,1
41,0,0,0,18,17,60081,1,40,1,1,0,0,1,0,3,1,0,0,1,72.13,0,1
41,0,0,0,16,19,44011,0,40,1,1,0,0,1,0,3,1,0,0,1,38.45,0,1
22,0,0,0,13,3,0,1,50,1,0,0,0,1,0,0,1,1,0,0,14,0,1
36,0,0,0,5,25,0,0,40,0,1,0,0,1,0,0,1,0,0,0,12,0,1
40,0,0,1,12,22,15000,1,33,0,0,1,0,1,0,2,1,0,0,0,17.14,0,1
39,0,0,0,18,15,30102,0,40,1,1,0,0,1,0,4,1,0,0,0,72.13,0,1
52,1,0,0,16,30,84047,0,50,1,1,0,0,1,0,2,1,0,0,0,53.84,0,0
47,1,0,0,18,23,151190,1,40,1,1,0,0,1,0,2,1,0,0,0,31.25,0,0
61,0,0,0,8,47,71002,0,40,1,1,0,0,1,0,2,1,0,0,0,20.62,0,1
48,0,0,0,5,37,90002,1,40,1,1,0,0,1,0,2,1,0,0,0,12.25,0,1
24,0,0,0,12,6,93000,0,40,1,0,0,0,1,0,0,1,1,0,0,12,0,1
62,0,0,1,13,43,0,1,40,1,0,0,0,1,0,0,1,0,0,0,32,0,1
33,1,0,0,16,11,55000,1,40,1,1,0,0,1,0,1,1,0,0,0,23.08,0,0
37,1,0,0,13,18,45000,0,40,0,1,0,0,1,0,1,1,0,0,0,16.83,0,0
61,0,0,0,13,42,92600,0,40,1,1,0,0,1,0,2,1,0,0,0,12,0,1
59,0,0,0,14,39,72070,1,40,1,1,0,0,1,0,2,1,0,0,0,16,0,1
35,0,0,0,14,15,0,0,40,1,1,0,0,1,0,2,1,0,0,0,16.83,0,1
36,0,0,1,12,18,0,0,40,1,0,0,0,1,0,2,1,0,0,0,48.08,0,1
37,0,0,0,13,18,68000,1,50,1,1,0,0,1,0,1,1,0,0,0,21.16,0,1
43,0,0,0,12,25,54000,0,40,1,1,0,0,1,0,1,1,0,0,1,34,0,1
51,0,0,0,12,33,36000,1,30,0,1,0,0,1,0,1,1,0,0,1,9,0,1
33,0,0,0,12,15,35000,1,36,1,1,0,0,1,0,0,1,0,0,0,10,0,1
41,0,0,0,10,25,18500,0,40,1,1,0,0,1,0,0,1,0,0,0,18,0,1
41,0,0,0,12,23,16024,1,40,1,1,0,0,1,0,1,1,0,0,1,25,0,1
38,1,0,0,16,16,188025,1,45,1,1,0,0,1,0,2,1,0,0,0,53.42,0,0
38,1,0,0,16,16,190025,0,50,1,1,0,0,1,0,2,1,0,0,0,47.3,0,0
43,0,0,0,20,17,203,0,60,1,1,0,0,1,0,3,1,0,0,0,48.08,0,1
31,0,0,0,16,9,51075,1,40,1,1,0,0,1,0,1,1,0,0,0,24.02,0,1
45,0,0,0,16,23,94600,0,40,1,1,0,0,1,0,2,1,0,0,0,24,0,1
41,0,0,0,16,19,64000,1,40,1,1,0,0,1,0,2,1,0,0,0,43.28,0,1
63,0,0,0,12,45,90042,1,40,1,1,0,0,1,0,0,1,0,0,1,20,0,1
60,0,0,0,12,42,100042,1,40,1,0,0,0,1,0,0,1,1,0,0,16.92,0,1
37,0,0,0,12,19,0,0,40,0,1,0,0,1,0,2,1,0,0,0,19.23,0,1
55,0,0,0,16,33,41899,0,50,1,1,0,0,1,0,2,1,0,0,0,27.7,0,1
20,0,0,0,13,1,150485,1,40,1,0,0,0,1,0,0,1,1,0,0,15,0,1
49,0,0,1,18,25,0,0,40,1,0,0,0,1,0,1,1,0,0,0,68.75,0,1
47,0,0,1,16,25,0,1,50,1,0,0,0,1,0,1,1,0,0,0,34.6,0,1
35,0,0,0,18,11,26300,0,60,1,1,0,0,1,0,1,1,0,0,0,48.08,0,1
38,0,0,1,16,16,0,0,60,1,0,0,0,1,0,0,1,0,0,0,24.67,0,1
29,0,0,0,12,11,39,1,37,1,1,0,0,1,0,2,1,0,0,0,23.38,0,1
23,0,0,0,12,5,10000,0,40,1,0,0,0,1,0,0,1,1,0,0,16,0,1
66,0,1,0,12,48,20056,0,40,1,1,0,0,1,0,0,1,0,0,0,17.3,0,0
